,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
75,2021.07.01,298a48150c762edf2432a7f148896191,1,26,23,Курганинск,2,21,61.9325,26.2675,26294.797
76,2021.07.01,4f020e4e01b35292805a1f8d4cd55f10,2,77,23,Курганинск,1,19,84.2625,36.907497,13803.068
77,2021.07.01,9ce6342923ebe63ada26361f5310b331,1,2,23,Курганинск,3,0,4.0600004,3.2725003,2352.969
78,2021.07.01,2a6b862ddf38bc259693cf0a2a8926ca,4,6,23,Курганинск,1,42,20.23,,
79,2021.07.01,2a33bfd412975ec5e822ada2c9417ade,1,2,23,Курганинск,2,22,1213.5375,511.28,20057.48
80,2021.07.01,85d293daa4eb0d1706ae2277656dacff,1,26,23,Курганинск,2,48,10.202499,,
81,2021.07.01,98f1403ed7cce0b4dd345307f0631e5e,1,77,23,Курганинск,2,27,363.4925,213.58751,103654.78
82,2021.07.01,1d7671270a25c1f4d3ff498958ad4095,1,26,23,Курганинск,1,22,268.4325,160.44,49689.234
83,2021.07.01,8a581b79361c45950f4b1f1d62f7b8a8,2,77,23,Курганинск,1,43,4.1475,3.255,7.5386724
84,2021.07.01,0f9886e0d88a9896df04d6bfd05c88c5,4,77,23,Курганинск,3,52,8.190001,,11.931445
85,2021.07.01,1ddd465e6e1662b9eb7e380d483f654b,1,26,23,Курганинск,3,0,591.5,370.8775,
86,2021.07.01,bc54cfd0f9e024f67fc824f804309d82,1,26,23,Курганинск,2,28,3170.3176,1207.9375,35023.754
87,2021.07.01,f11b412738458b09f75f140f8fc35471,7,63,23,Курганинск,1,58,765.57245,367.78,
88,2021.07.01,58faa57dd7b8b6972efe06b9631a9464,6,26,23,Курганинск,2,38,27.4225,,
89,2021.07.01,d071b04a80ae0397692ae2511d5702f8,1,73,23,Курганинск,2,61,502.81,178.29001,475.15472
90,2021.07.01,e25b6b8051f5070361cc00b972843b52,7,26,23,Курганинск,2,51,15.715,9.204999,
91,2021.07.01,13d7bd2b718453319cb38a61114ce062,8,53,23,Курганинск,1,62,26.267502,23.275002,
92,2021.07.01,a6924da65604975e694a31fc2e51a903,13,5,23,Курганинск,2,46,74.7425,,
93,2021.07.01,606551ecf1cc488fa72826794b71e2ca,1,77,23,Курганинск,1,27,58.2575,44.5375,10580.682
94,2021.07.01,3e3eabf8f7cb36a0289be2d090dfb9b5,3,64,23,Курганинск,2,64,996.3975,403.9525,
95,2021.07.01,75d18d079b7677a6593a069eef3980fd,6,26,23,Курганинск,3,37,93.24,,365.25748
