,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
71,2021.07.01,ffae1ab1cca9dac5ae8862fda264f603,1,52,33,Кольчугино,3,47,2020.4275,1229.2,456.09686
72,2021.07.01,f3327f8da6b3f923e6e29703cbb15306,2,71,33,Кольчугино,3,47,78.767494,13.649999,920.55164
73,2021.07.01,ec153e34c0d8eda06bdd39f30f7436b7,22,77,33,Кольчугино,2,49,717.955,403.865,642.86145
74,2021.07.01,d7508a8baa0422ca39b39c88a60198d5,16,37,33,Кольчугино,1,43,172.48,90.72,3781.973
75,2021.07.01,a205accff50950f4cc30be3e6c172a27,12,55,33,Кольчугино,2,32,218.24251,68.442505,9031.526
76,2021.07.01,a85e27c4131a0863eeeb63f5f54afb63,2,77,33,Кольчугино,1,27,219.73,72.5025,37002.766
77,2021.07.01,3e1b753c97f1345f53c0d29a539091b9,9,53,33,Кольчугино,1,31,489.79,284.60248,16101.525
78,2021.07.01,240bfeaad7aabbd941e90262960579aa,21,77,33,Кольчугино,2,37,423.6575,203.035,8645.395
79,2021.07.01,7461f24db0d427d492f4cde8e178d1b7,28,77,33,Кольчугино,1,35,709.78253,475.89502,7965.086
80,2021.07.01,70cccd10b26a8e46b779f20401fe9861,2,76,33,Кольчугино,1,31,70.752495,58.309998,537.3026
81,2021.07.01,908dc49f6979ca60489e6f4d1d36a95a,8,77,33,Кольчугино,1,35,1590.4175,1180.0775,76546.78
82,2021.07.01,f4c1424634c247d909662bcc560be951,18,37,33,Кольчугино,1,36,535.16754,198.59,6998.9043
83,2021.07.01,9f99233bd212062ee507d202f523318b,4,2,33,Кольчугино,1,27,164.5175,80.3425,24978.686
84,2021.07.01,69ba8b6f3058d3444c48a2d1a22fbdea,1,71,33,Кольчугино,2,40,4.515,,
85,2021.07.01,210bd2acc7ff254fb5ffb0915e213585,11,77,33,Кольчугино,1,35,21.192501,,3.1633298
86,2021.07.01,8bceb275015d9a1ad4cf023a958cc5f4,14,69,33,Кольчугино,2,57,657.79004,252.98,1890.2491
87,2021.07.01,a16e61bc406d7cf44299bf2707b8e54e,20,21,33,Кольчугино,2,38,63.735,11.69,3002.7231
